"station_id" "network" "lat" "lon" "elev" "Annual_slope" "Annual_p" "Winter_slope" "Winter_p" "Spring_slope" "Spring_p" "Summer_slope" "Summer_p" "Fall_slope" "Fall_p"
"28" "GHCND_CA001142574" "GHCN" 50.2333 -116.9667 549 0.206042822913028 0.0324777749556195 0.396251413270581 0.168911339524117 -0.129199286380891 0.361453003340707 0.25752609428266 0.0254808435195941 0.285175392245173 0.051440351885476
"29" "GHCND_CA001143900" "GHCN" 49.9167 -116.9167 600 0.00910802730398413 0.945702471549879 0.131471400451553 0.614280292256113 -0.130294962192072 0.421609101075799 0.288975739137457 0.0547889594194482 -0.0443714399201174 0.83810858978553
"30" "GHCND_CA001145460" "GHCN" 50 -117.3667 568 0.238186437406395 0.0117399713015389 0.325549450692731 0.293301777438497 0.0144927536231882 0.932095559759709 0.224366757770794 0.0583174157389679 0.0964496523418974 0.53206097135898
"31" "GHCND_CA001152102" "GHCN" 49.6167 -115.7833 940 0.106508618874706 0.328991127955215 0.243793276929072 0.466468277436791 -0.204487662728147 0.313869027025312 0.175780869600573 0.18783021842731 0.107056363603638 0.675691864504396
"32" "GHCND_CA001160899" "GHCN" 52.1333 -119.2833 683 0.0180230368065213 0.83810858978553 0.523737370469278 0.258251190514097 -0.279973220424076 0.117254341978436 -0.0826302265020173 0.347298768037158 0.0869312194926155 0.59526988888635
"33" "GHCND_CA001162265" "GHCN" 51.3 -120.1833 412 0.199035270360301 0.168911339524117 0.467129557393249 0.269900195251584 -0.0553542673107891 0.754067514357015 0.326068688793576 0.000978759400874774 0.0203638924092872 0.945702471549879
"34" "GHCND_CA001163780" "GHCN" 50.7 -120.45 345 0.135867739405934 0.320064536158001 0.346834840425463 0.361453003340707 -0.00346073857511883 0.989132434909696 0.254391515272391 0.00480947716131186 0.0494178488201446 0.774848422162878
"35" "GHCND_CA001168520" "GHCN" 51.5833 -119.7833 445 0.0154158043754347 0.880898869765647 0.373015873015873 0.320174066831492 -0.298484932372785 0.0237420351918844 -0.0482552071767998 0.653078576286447 -0.0990399985865432 0.558078177441629
"36" "GHCND_CA001173242" "GHCN" 51.6333 -118.4167 700 0.0366052184091153 0.812508545804883 0.222197782691291 0.709164503862948 0.104261077926099 0.614239541598542 -0.00654290209578079 0.976347076526438 0.235930844043329 0.0698555329605746
"37" "GHCND_CA001175122" "GHCN" 52.056638 -118.581451 579 0.0953140103052005 0.320064536158001 0.526490748779015 0.15266138035243 -0.18465558802507 0.269900195251584 -0.0420728287662527 0.539915857350804 0.146922086061281 0.340310944192268
"38" "GHCND_CA003012515" "GHCN" 52.9667 -111 698 -0.0463413586718876 0.798239812457203 -0.14141795936672 0.744320134380572 -0.49660069540618 0.123136275675247 0.152458968525154 0.267986344862833 0.0821356692106046 0.733228275098381
"39" "GHCND_CA003025480" "GHCN" 52.1833 -113.9 905 -0.0562497092763632 0.733228275098381 -0.263209843929902 0.589435380525372 -0.385183769200727 0.147464391575845 0.256422928906241 0.0752507144724837 0.068519732203881 0.858806757135712
"40" "GHCND_CA003035340" "GHCN" 50.6 -112.9833 940 -0.121817192334113 0.306985854749874 -0.007247767452999 0.989132434909696 -0.395051553226944 0.0347518094019377 0.00210411064091658 0.978264870006451 0.135041745485774 0.558078177441629
"41" "GHCND_CA003053600" "GHCN" 51.0333 -115.0333 1391 0.112826395432781 0.504501459771346 0.452006847135224 0.375963513276981 -0.170588928231591 0.375963513276981 0.0820071783708646 0.478726563543585 0.140333601583602 0.558078177441629
"42" "GHCND_CA004010879" "GHCN" 50.3667 -102.5667 600 0.156694853835994 0.453767297369191 -0.100061575203766 0.880898869765647 -0.368602172749842 0.258251190514097 0.501717273924983 0.00371676687396949 0.496572130598193 0.137629285228355
"43" "GHCND_CA004010984" "GHCN" 50.55 -105.3833 588 0.275322288800867 0.320064536158001 -0.259890665522105 0.589435380525372 -0.502158504495021 0.0331538831191509 0.222040186597133 0.102956008308231 0.204553310603862 0.406044506703634
"44" "GHCND_CA004012300" "GHCN" 51.1833 -104.8667 584 0.19668382105347 0.294266104304963 -0.0870102120102134 0.859452130688336 -0.136203765318472 0.604708073669283 0.222218889270828 0.168911339524117 0.405182939665698 0.123695286661806
"45" "GHCND_CA004012400" "GHCN" 49.2167 -102.9667 581 -0.0607201564360405 0.653078576286447 -0.309226929732077 0.713049108888969 -0.259333206689787 0.406044506703634 0.257385696322889 0.186425775893321 0.201955589439134 0.320064536158001
"46" "GHCND_CA004013480" "GHCN" 50.55 -103.65 579 0.126017050962682 0.421609101075799 0.325355740509265 0.522054267876872 -0.420225710343486 0.246955459398113 0.0608605258706929 0.83810858978553 0.39703712279687 0.137629285228355
"47" "GHCND_CA004013660" "GHCN" 51.25 -103.75 676 0.168442775921481 0.347298768037158 -0.159277770088539 0.83810858978553 -0.412253603206401 0.205247144081645 0.501483064229434 0.00238581548352856 0.455540832133696 0.164692885823433
"48" "GHCND_CA004014040" "GHCN" 50.2 -102.7333 671 0.291781019884027 0.258251190514097 0.118373361506179 0.774848422162878 -0.2136149842814 0.470351418087696 0.414014935382359 0.00856785336507881 0.641885363371989 0.0264048046188676
"49" "GHCND_CA004014156" "GHCN" 51.4167 -105.25 497 -0.294019776120402 0.195670621925008 -0.198315942513029 0.692838511729668 -0.735336092562514 0.0229245736165391 -0.047034643549069 0.733463192015502 0.0122748011869504 0.924039800681422
"50" "GHCND_CA004014322" "GHCN" 52 -104.6333 535 0.124716747411982 0.764415555141687 -0.133525204953776 0.812508545804883 -0.436535764375876 0.0758387871598611 0.344202898550725 0.0213390575593877 0.407214204288846 0.12708915957765
"51" "GHCND_CA004014481" "GHCN" 51.15 -103.8833 640 0.242196674305904 0.246955459398113 0.0763518912472505 0.902433320009581 -0.42303163760956 0.186425775893321 0.380856588131816 0.0324777749556195 0.482140073689437 0.105042003720592
"52" "GHCND_CA004015440" "GHCN" 52.3333 -105 580 0.0876745755827056 0.81688350680899 0.0619042636383149 0.976347076526438 -0.608784609235787 0.042406043278282 0.16423895176897 0.320064536158001 0.307258244476244 0.320174066831492
"53" "GHCND_CA004016322" "GHCN" 50.5667 -103.9833 663 0.254075454800858 0.306985854749874 0.20912306586464 0.713049108888969 -0.296065972420172 0.375963513276981 0.36262740882306 0.0221071103375925 0.452228327228327 0.0410204073390579
"54" "GHCND_CA004016560" "GHCN" 50.4333 -104.6667 578 0.336900573648905 0.123136275675247 0.153216226756224 0.789592370502533 -0.207750495093644 0.423409615686277 0.301743969549076 0.123136275675247 0.564668050497994 0.0577581886372505
"55" "GHCND_CA004019040" "GHCN" 49.8167 -104.1833 580 0.183620513467059 0.333502301533906 0.0590923986172133 0.909545805265122 -0.182159346395756 0.522054267876872 0.329404744860367 0.0547889594194482 0.494780354884081 0.0482647834387411
"56" "GHCND_CA004020560" "GHCN" 50.8333 -107.3167 660 0.0856333533445993 0.692838511729668 -0.0291144521717671 0.945702471549879 -0.384515262656529 0.195670621925008 0.243848158708696 0.0659415614164283 0.204740516050621 0.461976278945214
"57" "GHCND_CA004021996" "GHCN" 49.6667 -109.4667 1196 0.555052498284036 0.0437869804777886 -0.138453500522466 0.886504806413831 0.0375854909623838 0.858806757135712 0.204319005270093 0.0968465451493239 1.08456760630674 0.000352802226511129
"58" "GHCND_CA004026847" "GHCN" 51.15 -107.2667 725 0.172661069684877 0.437518177374812 0.128858024691358 0.754067514357015 -0.207041707429906 0.225413031959728 0.343429307701937 0.0171415954407956 0.466596895168324 0.0313736599250825
"59" "GHCND_CA004028060" "GHCN" 50.2667 -107.7333 825 -0.105944826259316 0.539915857350804 -0.0891056457444108 0.902433320009581 -0.410761754402249 0.0547889594194482 0.0559205134829521 0.733463192015502 0.0722919957042676 0.672844214862592
"60" "GHCND_CA004047240" "GHCN" 52.3667 -108.8333 660 -0.022016360209939 0.754067514357015 0.189722203613173 0.795791881562907 -0.569624804488144 0.051440351885476 0.0566172564432173 0.633553475376833 0.207728076646734 0.504501459771346
"61" "GHCND_CA004055736" "GHCN" 51.4833 -107.05 541 0.282044751687849 0.168911339524117 0.19043201837275 0.733463192015502 -0.427132076793927 0.0620326222944783 0.191034329185561 0.205247144081645 0.363618309169037 0.16063112444447
"62" "GHCND_CA004086000" "GHCN" 52.0833 -101.8667 509 0.345115336592678 0.137629285228355 0.281059709879416 0.487264890464232 -0.0700334696938969 0.733463192015502 0.324400149153334 0.0303324240832687 0.57312408015424 0.0743689000994541
"63" "GHCND_CA005040985" "GHCN" 51.1 -100.4667 404 0.220815757215509 0.294266104304963 -0.042274094177925 0.924039800681422 -0.267805314954265 0.504501459771346 0.410433139115707 0.0184523057469186 0.547017676853311 0.0136867309901678
"64" "GHCND_USC00020100" "GHCN" 34.2281 -113.5778 393.2 0.283959227501977 0.000694851321904943 -0.10691073956443 0.576532591933378 0.423777155380173 0.0324777749556195 0.472904352782291 0.00480947716131186 0.386913577243303 0.00569155528468723
"65" "GHCND_USC00020949" "GHCN" 33.9431 -114.0242 281.9 0.200724544430248 0.0184523057469186 -0.204955274938682 0.333502301533906 0.185320975193913 0.205247144081645 0.370918351597741 0.0136867309901678 0.438789381845948 0.00671701134486913
"66" "GHCND_USC00021050" "GHCN" 35.1411 -114.5686 161.8 0.116846712790723 0.294266104304963 -0.095235443848243 0.653078576286447 -0.0499586943495791 0.880898869765647 0.22878722798997 0.111015656069995 0.314957601249463 0.0303324240832687
"67" "GHCND_USC00021282" "GHCN" 33.8161 -111.9019 771.1 0.415977957830368 0.000418368226904553 0.290706091389217 0.125042727392621 0.377948305383188 0.0304360620926452 0.584923722023187 6.26502537142137e-05 0.592735096788368 0.000522555542592062
"68" "GHCND_USC00021314" "GHCN" 32.9947 -111.5367 432.5 0.465688958514723 9.26035727404351e-05 -0.231703512194691 0.269900195251584 0.206377070703542 0.294266104304963 0.788356266792294 1.39234283651479e-05 0.760532528162314 1.22940474378552e-05
"69" "GHCND_USC00021330" "GHCN" 32.3222 -110.4147 973.5 0.126563941936855 0.215159883196191 -0.393606399233247 0.0583174157389679 0.160407077652084 0.460226177627005 0.644345943375882 0.000933368857573669 0.22440715788278 0.255908620519372
"70" "GHCND_USC00021353" "GHCN" 33.9825 -112.3628 606.6 0.260504930647479 0.0159132867694896 -0.186666782034768 0.164001041614375 0.276372201841401 0.130554406608927 0.506781484538514 0.000767211607157758 0.332114131402579 0.0583174157389679
"71" "GHCND_USC00022109" "GHCN" 34.305 -112.165 1149.4 0.259517823616053 0.000846516762848415 -0.123246741419232 0.421609101075799 0.207001687154818 0.16063112444447 0.476403488274485 0.000933368857573669 0.466487991988643 0.00136994257196199
"72" "GHCND_USC00022140" "GHCN" 31.3456 -110.2542 1597.8 0.0820049555400488 0.487264890464232 -0.163972024538061 0.333502301533906 0.173864187457508 0.333502301533906 0.0803629515440804 0.294266104304963 0.374566495480823 0.00927925030112431
"73" "GHCND_USC00022754" "GHCN" 32.7481 -109.1214 1115.6 0.268963272555785 0.00671701134486913 -0.282667979857058 0.347298768037158 0.341798224945559 0.0659415614164283 0.515509576353122 0.00165278771863653 0.412637416072568 0.0246114402001048
"74" "GHCND_USC00023190" "GHCN" 33.6028 -111.7131 481.6 0.353585876997389 0.00150525588444661 0.221031914934056 0.195670621925008 0.208400184328521 0.168911339524117 0.28635956785314 0.0303324240832687 0.47858087442541 0.000464264653973201
"75" "GHCND_USC00023393" "GHCN" 32.9481 -112.7131 224 0.219922816718085 0.00639760268447054 -0.366174082638897 0.0381342246927987 0.245714185490213 0.320174066831492 0.743571132459714 0.000198612179464153 0.527662458294372 0.000897999431854535
"76" "GHCND_USC00024702" "GHCN" 33.2742 -113.9653 541 0.133288816612476 0.130554406608927 -0.0295377174698232 0.859452130688336 0.260291358698969 0.225413031959728 0.099572903991486 0.320064536158001 0.201056624506853 0.246955459398113
"77" "GHCND_USC00024829" "GHCN" 33.3372 -112.1469 345.9 0.424680701943957 0.000276068881491121 -0.129997093092496 0.59526988888635 0.461276980327208 0.00728960443759119 0.793844530179266 0.000115865451759012 0.611915569646651 0.000103620128651283
"78" "GHCND_USC00025270" "GHCN" 33.1139 -112.0303 353.6 0.286838136619495 0.000333844169100095 -0.390160142640132 0.0437869804777886 0.258127791234277 0.154693673771278 0.549092076826788 0.000807170302189686 0.513628099188231 0.00136439215645168
"79" "GHCND_USC00025412" "GHCN" 34.1142 -109.8589 2237.2 0.245518936071563 0.000514046717825067 -0.168499640348331 0.333502301533906 0.165654402775837 0.236010413343903 0.595855129958138 7.63847844309495e-07 0.482356505082616 0.000340588663234387
"80" "GHCND_USC00025635" "GHCN" 34.6106 -111.8381 969.3 0.265812836619619 0.00238581548352856 -0.262774605870111 0.205247144081645 0.232391009135601 0.0583174157389679 0.494591911843452 0.00238581548352856 0.309271601514453 0.0303324240832687
"81" "GHCND_USC00026468" "GHCN" 34.7994 -109.885 1659.9 0.157132719347937 0.042406043278282 -0.415484869995547 0.0789015593829665 0.207743232205767 0.111015656069995 0.426877605304931 0.000377902376019534 0.266455788422119 0.0452555461859621
"82" "GHCND_USC00026471" "GHCN" 36.1067 -112.0947 771.1 0.102922592182866 0.333502301533906 -0.286696445943217 0.105042003720592 -0.0842199351686426 0.504501459771346 0.101088303676633 0.421609101075799 0.227417865207722 0.137629285228355
"83" "GHCND_USC00026716" "GHCN" 31.8833 -109.2056 1642.9 0.126864141656937 0.137629285228355 -0.06254711434043 0.672844214862592 -0.0469934094836766 0.754067514357015 0.251668984593561 0.0184523057469186 0.35322869111104 0.00856785336507881
"84" "GHCND_USC00026796" "GHCN" 34.5706 -112.4322 1586.5 0.279539806548211 0.014763053182983 -0.316147308338652 0.186425775893321 0.0925037931294061 0.390828230851991 0.640529594941034 2.27437467881231e-05 0.346147038856412 0.0117399713015389
"85" "GHCND_USC00027281" "GHCN" 33.6731 -111.1508 672.1 0.4488122125671 1.3286652740252e-06 -0.061287546478938 0.672844214862592 0.469236378861426 0.00480947716131186 0.600459832520033 7.41987188623838e-06 0.4240970180407 0.000464264653973201
"86" "GHCND_USC00027390" "GHCN" 32.815 -109.6808 900.4 0.179104284572172 0.0159132867694896 -0.343374205821396 0.130554406608927 0.182950724453178 0.225413031959728 0.466602054509364 0.0019885104962527 0.358266217810826 0.000933368857573669
"87" "GHCND_USC00027435" "GHCN" 34.5172 -109.4028 1764.8 0.0713265996344713 0.629203176311855 -0.425692242390185 0.0660283777343103 -0.0662853590423129 0.670076541385612 0.559863238470661 0.000803640194151578 0.261238746365719 0.0705159537062656
"88" "GHCND_USC00027716" "GHCN" 35.3322 -112.8797 1600.2 0.450464180793622 1.7820574732319e-05 0.0665985502439423 0.81688350680899 0.28172448303866 0.111015656069995 0.73562743206258 2.27437467881231e-05 0.680607904504305 0.000103620128651283
"89" "GHCND_USC00027855" "GHCN" 34.2639 -110.0075 1954.1 0.282267177531198 0.00238581548352856 0.0373481818528058 0.859452130688336 0.247586487136564 0.0482647834387411 0.333210909079412 0.0171415954407956 0.351246005491452 0.00480947716131186
"90" "GHCND_USC00028012" "GHCN" 34.5081 -110.0839 1719.7 0.168373841695521 0.0938616631942031 -0.214530128527751 0.437518177374812 0.140157418928333 0.421609101075799 0.360826945785061 0.0100428915850677 0.106144599306199 0.453767297369191
"91" "GHCND_USC00028162" "GHCN" 34.1311 -109.275 2133 0.0373411054563124 0.614280292256113 -0.490038418193129 0.0283099761629664 0.149129903816778 0.406044506703634 0.379277725175376 0.00217887577135767 0.101549949633595 0.558078177441629
"92" "GHCND_USC00028329" "GHCN" 35.3694 -111.5436 2127.5 0.197726984431131 0.0213390575593877 -0.286048724444966 0.333502301533906 0.138388851296073 0.470351418087696 0.469084172088008 0.000694851321904943 0.122428007598791 0.269900195251584
"93" "GHCND_USC00028396" "GHCN" 32.7225 -113.9192 98.8 0.263430247634259 0.0012459279101904 -0.325721422528263 0.111015656069995 0.293001841591074 0.042406043278282 0.655992958826546 5.22326201923828e-05 0.511282069278418 0.00340610336579461
"94" "GHCND_USC00028499" "GHCN" 33.4258 -111.9217 355.7 0.434265950732559 9.56455028977565e-06 -0.00247252770723442 1 0.212553993628779 0.215159883196191 0.713782382302745 2.0403433030447e-05 0.657875367573329 8.86978034793096e-05
"95" "GHCND_USC00028619" "GHCN" 31.7119 -110.0686 1420.1 0.506491178459625 6.63935695088824e-07 0.217220254378941 0.177507738872814 0.646719133919018 0.000223143864580111 0.715345698623841 6.63935695088824e-07 0.591593541348953 2.27437467881231e-05
"96" "GHCND_USC00028865" "GHCN" 31.5678 -111.0497 995.8 0.116962323255122 0.105042003720592 -0.4567483057881 0.051440351885476 -0.00642268270808088 0.945702471549879 0.458179913469946 0.00102841552545785 0.421312580016691 0.00102841552545785
"97" "GHCND_USC00028904" "GHCN" 34.7706 -112.0264 1057.7 0.204932173270632 0.00238581548352856 0.0466279647307286 0.81688350680899 0.259326078683013 0.0347518094019377 0.586087689838885 0.000248286879234172 0.331382586396423 0.0213390575593877
"98" "GHCND_USC00029158" "GHCN" 34.9281 -112.8097 1551.4 0.0219779474486202 0.81688350680899 -0.313544079604627 0.111015656069995 -0.156080056646709 0.294266104304963 0.410619308722611 0.0547889594194482 0.24473727411784 0.186425775893321
"99" "GHCND_USC00029287" "GHCN" 33.9792 -112.7403 638.6 0.147222144677462 0.0583174157389679 -0.467307708870906 0.0171415954407956 0.196443283353954 0.347298768037158 0.63520331202182 0.00108951444578409 0.273835689905487 0.0570416028635743
"100" "GHCND_USC00029334" "GHCN" 32.2553 -109.8369 1271 0.13331126998964 0.0886407466169832 -0.411619435414513 0.0246114402001048 0.328189246710594 0.0659415614164283 0.589435304481984 0.000144562164300366 0.314055139526659 0.0136867309901678
"101" "GHCND_USC00029359" "GHCN" 35.2414 -112.1928 2105.9 0.255320088525857 0.0136867309901678 -0.199827126509973 0.390828230851991 0.212274994762919 0.320064536158001 0.483881308097015 0.00062887671035039 0.321125404624504 0.00569155528468723
"102" "GHCND_USC00029542" "GHCN" 35.5247 -111.3703 1496 0.526587257678422 5.73970336303908e-06 0.167109611714176 0.470351418087696 0.464025267390225 0.0246114402001048 0.710556276116395 2.89446427192974e-05 0.55624796399822 0.000179858582334047
"103" "GHCND_USC00029634" "GHCN" 33.595 -112.3014 345.9 0.414198392819001 7.63847844309495e-07 -0.0695641841576718 0.653078576286447 0.40945552263091 0.0246114402001048 0.622252696565964 4.13348105332556e-05 0.559286999578682 0.000115865451759012
"104" "GHCND_USC00040212" "GHCN" 38.5731 -122.4406 522.7 0.113609057520704 0.320064536158001 0.13688256773604 0.443154453057459 0.117691470528749 0.487264890464232 -0.0535259185693205 0.672844214862592 0.173286793341527 0.205247144081645
"105" "GHCND_USC00040232" "GHCN" 37.9833 -121.7525 18.3 0.116870238024385 0.269900195251584 -0.0581204740825174 0.733228275098381 0.00889331926941446 0.909545805265122 0.166991576587989 0.12509002072035 0.270699807884413 0.0347518094019377
"106" "GHCND_USC00040343" "GHCN" 36.4914 -118.8253 520.6 0.288112613145736 0.0198499081357559 0.298422403596229 0.137629285228355 0.19432042093777 0.294266104304963 0.47773121622154 0.00927925030112431 0.371969845723191 0.0213390575593877
"107" "GHCND_USC00040379" "GHCN" 37.0919 -119.5128 637 0.377206670993238 0.000846516762848415 0.23324177210463 0.215159883196191 0.369684370984348 0.111015656069995 0.478959537811161 0.00405297847357233 0.341161829551231 0.0371604581413647
"108" "GHCND_USC00040449" "GHCN" 36.9092 -119.0883 528.8 0.383065414035662 0.00150525588444661 0.0490400738915445 0.83810858978553 0.346763536165675 0.105042003720592 0.646897854496597 0.000846516762848415 0.526979722965694 0.00261060583899364
"109" "GHCND_USC00040521" "GHCN" 34.8928 -117.0219 676.7 -0.0713407860692015 0.453767297369191 -0.362745121900552 0.0500194492069577 -0.125423341593821 0.59526988888635 0.480396536946164 0.00441656925800737 -0.00150026415735419 0.989132434909696
"110" "GHCND_USC00040931" "GHCN" 39.3886 -120.0936 1699.3 -0.0281211531626291 0.864682058459413 -0.254649719166936 0.57321097891228 0.0269230649523115 0.842403512475705 0.18782622302356 0.0937834520087433 -0.0273996147085669 0.882149866540075
"111" "GHCND_USC00040983" "GHCN" 33.2558 -116.4036 246.9 0.131597406236124 0.177507738872814 -0.141850223505478 0.375963513276981 0.215902827275518 0.320064536158001 0.276294152938668 0.0482647834387411 0.235749604618693 0.269900195251584
"112" "GHCND_USC00041072" "GHCN" 38.2575 -119.2286 1972.1 0.427309394967001 0.00217887577135767 0.154790871696354 0.653078576286447 0.342022040694755 0.123764987071295 0.710781118695785 6.63935695088824e-07 0.502942291875725 0.00285460550446759
"113" "GHCND_USC00041244" "GHCN" 35.4028 -119.47 68.6 0.0640718676440299 0.470351418087696 -0.146625968908396 0.470351418087696 0.0560470396415406 0.733463192015502 0.335993506406038 0.0184523057469186 0.322796959562438 0.0283099761629664
"114" "GHCND_USC00041316" "GHCN" 41.3111 -122.8045 970.8 0.246611819629021 0.0371604581413647 -0.0531271993308544 0.945702471549879 0.188159932484316 0.168911339524117 0.387520362243421 0.00569155528468723 0.223419772332793 0.117254341978436
"115" "GHCND_USC00041424" "GHCN" 32.6264 -116.47 801.6 -0.0914514566975583 0.361453003340707 -0.358170090094854 0.0743689000994541 -0.283132303841439 0.0246114402001048 0.201690799516182 0.258251190514097 0.175335798465629 0.225413031959728
